transaction_id,item_name
18294,Наггетсы
18294,Чесночный соус
18294,Сметана
18294,Вода с газом 500 мл
18294,Коктейль (банан)
18295,Чизбургер
18295,Цезарь
18295,Вода с газом 500 мл
18295,Коктейль (ваниль)
18295,Коктейль (банан)
18295,Морковные палочки
18295,Кетчуп
18296,Наггетсы
18296,Чизбургер
18296,Супер Комбо Обед
18296,Коктейль (банан)
18296,Коктейль (ваниль)
18296,Вода без газа 500 мл
18296,Морковные палочки
18297,Картофель фри 300 гр
18297,Чизбургер
18297,Кола
18297,Вода с газом 500 мл
18297,Коктейль (ваниль)
18297,Картофель фри 200 гр
18297,Морковные палочки
18297,Кетчуп
18298,Кола
18298,Чесночный соус
18298,Сметана
18298,Вода с газом 500 мл
18298,Картофель фри 200 гр
18298,Морковные палочки
18298,Кетчуп
18299,Картофель фри 200 гр
18299,Вода с газом 500 мл
18299,Коктейль (банан)
18300,Чизбургер
18300,Наггетсы
18300,Коктейль (банан)
18300,Коктейль (ваниль)
18300,Стрипсы
18301,Чесночный соус
18301,Вода с газом 500 мл
18301,Чикенбургер
18301,Супер Комбо Обед
18302,Цезарь
18302,Кола
18302,Супер Комбо Обед
18302,Ролл-цезарь
18302,Вода с газом 500 мл
18302,Вода без газа 500 мл
18302,Картофель фри 200 гр
18302,Морковные палочки
18303,Чизбургер
18303,Сметана
18303,Вода без газа 500 мл
18303,Морковные палочки
18303,Кетчуп
18304,Сметана
18304,Коктейль (банан)
18305,Чизбургер
18305,Коктейль (ваниль)
18305,Вода без газа 500 мл
18305,Картофель фри 200 гр
18305,Кетчуп
18306,Чизбургер
18306,Цезарь
18306,Ролл-цезарь
18306,Вода с газом 500 мл
18306,Коктейль (ваниль)
18306,Стрипсы
18306,Кетчуп
18307,Картофель фри 300 гр
18307,Наггетсы
18307,Вода с газом 500 мл
18307,Коктейль (банан)
18307,Кетчуп
18308,Наггетсы
18308,Цезарь
18308,Ролл-цезарь
18308,Вода с газом 500 мл
18308,Коктейль (банан)
18308,Вода без газа 500 мл
18309,Картофель фри 300 гр
18309,Цезарь
18309,Чесночный соус
18309,Сметана
18309,Вода с газом 500 мл
18309,Морковные палочки
18310,Супер Комбо Обед
18310,Кола
18310,Чикенбургер
18310,Кетчуп
18311,Картофель фри 200 гр
18311,Вода с газом 500 мл
18311,Стрипсы
18312,Картофель фри 200 гр
18312,Кола
18312,Кетчуп
18313,Цезарь
18313,Ролл-цезарь
18313,Сметана
18313,Коктейль (ваниль)
18313,Коктейль (банан)
18313,Сырный соус
18313,Картофель фри 200 гр
18314,Картофель фри 300 гр
18314,Кола
18314,Супер Комбо Обед
18314,Чикенбургер
18314,Чесночный соус
18314,Коктейль (ваниль)
18314,Сырный соус
18315,Кола
18315,Стрипсы
18315,Супер Комбо Обед
18316,Наггетсы
18316,Греческий салат
18316,Сметана
18316,Вода без газа 500 мл
18316,Картофель фри 200 гр
18316,Морковные палочки
18316,Кетчуп
18317,Картофель фри 300 гр
18317,Цезарь
18317,Вода с газом 500 мл
18317,Коктейль (банан)
18317,Сырный соус
18318,Картофель фри 300 гр
18318,Чесночный соус
18318,Сырный соус
18318,Вода без газа 500 мл
18319,Картофель фри 300 гр
18319,Наггетсы
18319,Цезарь
18319,Супер Комбо Обед
18319,Ролл-цезарь
18319,Коктейль (банан)
18319,Сырный соус
18319,Стрипсы
18320,Вода без газа 500 мл
18320,Цезарь
18321,Ролл-цезарь
18321,Кетчуп
18322,Чизбургер
18322,Кола
18322,Ролл-цезарь
18322,Чикенбургер
18322,Коктейль (банан)
18322,Коктейль (ваниль)
18323,Вода без газа 500 мл
18323,Наггетсы
18323,Коктейль (ваниль)
18323,Морковные палочки
18324,Вода без газа 500 мл
18324,Чизбургер
18324,Коктейль (ваниль)
18324,Наггетсы
18325,Наггетсы
18325,Кола
18325,Ролл-цезарь
18325,Чесночный соус
18325,Сметана
18325,Коктейль (ваниль)
18325,Коктейль (банан)
18326,Ролл-цезарь
18326,Коктейль (банан)
18327,Кола
18327,Стрипсы
18327,Чикенбургер
18328,Картофель фри 300 гр
18328,Цезарь
18328,Вода с газом 500 мл
18328,Коктейль (ваниль)
18328,Коктейль (банан)
18328,Стрипсы
18328,Кетчуп
18329,Картофель фри 300 гр
18329,Сметана
18329,Сырный соус
18330,Картофель фри 300 гр
18330,Вода с газом 500 мл
18330,Стрипсы
18330,Сырный соус
18331,Цезарь
18331,Греческий салат
18331,Сметана
18331,Вода с газом 500 мл
18331,Картофель фри 200 гр
18331,Стрипсы
18331,Кетчуп
18332,Картофель фри 300 гр
18332,Наггетсы
18332,Греческий салат
18332,Чесночный соус
18332,Вода с газом 500 мл
18332,Коктейль (банан)
18332,Сырный соус
18333,Кола
18333,Супер Комбо Обед
18333,Вода с газом 500 мл
18333,Стрипсы
18333,Морковные палочки
18334,Картофель фри 300 гр
18334,Чизбургер
18334,Греческий салат
18334,Чесночный соус
18334,Коктейль (ваниль)
18334,Сырный соус
18334,Стрипсы
18335,Наггетсы
18335,Кола
18335,Супер Комбо Обед
18335,Сметана
18335,Коктейль (банан)
18335,Стрипсы
18336,Цезарь
18336,Ролл-цезарь
18336,Греческий салат
18336,Чесночный соус
18336,Коктейль (ваниль)
18336,Стрипсы
18336,Морковные палочки
18337,Кола
18337,Вода с газом 500 мл
18337,Вода без газа 500 мл
18337,Картофель фри 200 гр
18337,Кетчуп
18338,Картофель фри 300 гр
18338,Кола
18338,Греческий салат
18338,Коктейль (банан)
18338,Сырный соус
18338,Вода без газа 500 мл
18338,Морковные палочки
18339,Картофель фри 300 гр
18339,Супер Комбо Обед
18339,Ролл-цезарь
18339,Греческий салат
18339,Сырный соус
18340,Картофель фри 200 гр
18340,Сметана
18340,Морковные палочки
18340,Кетчуп
18341,Ролл-цезарь
18341,Картофель фри 200 гр
18341,Кола
18341,Кетчуп
18342,Чизбургер
18342,Наггетсы
18342,Кола
18342,Коктейль (ваниль)
18342,Сырный соус
18342,Картофель фри 200 гр
18342,Кетчуп
18343,Греческий салат
18343,Сметана
18343,Коктейль (ваниль)
18343,Стрипсы
18343,Морковные палочки
18344,Вода без газа 500 мл
18344,Чесночный соус
18344,Кола
18344,Чикенбургер
18345,Картофель фри 300 гр
18345,Кола
18345,Ролл-цезарь
18345,Чикенбургер
18345,Вода с газом 500 мл
18345,Сырный соус
18346,Ролл-цезарь
18346,Сметана
18346,Сырный соус
18346,Картофель фри 200 гр
18346,Стрипсы
18346,Морковные палочки
18346,Кетчуп
18347,Ролл-цезарь
18347,Картофель фри 200 гр
18347,Кетчуп
18348,Кола
18348,Ролл-цезарь
18348,Чесночный соус
18348,Вода с газом 500 мл
18348,Вода без газа 500 мл
18348,Картофель фри 200 гр
18349,Цезарь
18349,Кола
18349,Чизбургер
18349,Вода с газом 500 мл
18350,Наггетсы
18350,Кола
18350,Супер Комбо Обед
18350,Ролл-цезарь
18350,Сметана
18350,Вода с газом 500 мл
18350,Стрипсы
18351,Цезарь
18351,Коктейль (ваниль)
18351,Вода без газа 500 мл
18351,Картофель фри 200 гр
18351,Стрипсы
18351,Кетчуп
18352,Чизбургер
18352,Кола
18352,Супер Комбо Обед
18352,Чесночный соус
18352,Сметана
18352,Коктейль (ваниль)
18352,Картофель фри 200 гр
18353,Чизбургер
18353,Сметана
18353,Вода с газом 500 мл
18353,Сырный соус
18353,Морковные палочки
18354,Ролл-цезарь
18354,Чесночный соус
18354,Сметана
18354,Вода с газом 500 мл
18354,Сырный соус
18354,Морковные палочки
18355,Стрипсы
18355,Чесночный соус
18355,Коктейль (банан)
18356,Кола
18356,Ролл-цезарь
18356,Коктейль (ваниль)
18356,Вода без газа 500 мл
18356,Стрипсы
18357,Чесночный соус
18357,Кола
18357,Стрипсы
18357,Чикенбургер
18358,Чесночный соус
18358,Супер Комбо Обед
18359,Ролл-цезарь
18359,Цезарь
18359,Кола
18360,Чизбургер
18360,Коктейль (ваниль)
18361,Вода без газа 500 мл
18361,Чикенбургер
18362,Цезарь
18362,Чизбургер
18362,Сметана
18362,Вода с газом 500 мл
18362,Вода без газа 500 мл
18362,Картофель фри 200 гр
18363,Вода без газа 500 мл
18363,Чизбургер
18363,Кола
18363,Коктейль (ваниль)
18364,Картофель фри 300 гр
18364,Наггетсы
18364,Цезарь
18364,Чесночный соус
18364,Сырный соус
18364,Картофель фри 200 гр
18364,Кетчуп
18365,Чизбургер
18365,Цезарь
18365,Чикенбургер
18365,Сметана
18365,Вода с газом 500 мл
18365,Коктейль (ваниль)
18366,Чесночный соус
18366,Сырный соус
18367,Картофель фри 200 гр
18367,Вода с газом 500 мл
18367,Коктейль (банан)
18367,Кетчуп
18368,Греческий салат
18368,Сметана
18368,Вода без газа 500 мл
18368,Стрипсы
18368,Кетчуп
18369,Ролл-цезарь
18369,Чизбургер
18369,Цезарь
18369,Сырный соус
18370,Картофель фри 300 гр
18370,Греческий салат
18370,Сметана
18370,Вода с газом 500 мл
18370,Картофель фри 200 гр
18370,Кетчуп
18371,Вода с газом 500 мл
18371,Сырный соус
18371,Чикенбургер
18372,Чизбургер
18372,Кола
18372,Супер Комбо Обед
18372,Чесночный соус
18372,Сметана
18372,Картофель фри 200 гр
18372,Морковные палочки
18372,Кетчуп
18373,Вода без газа 500 мл
18373,Наггетсы
18373,Чесночный соус
18373,Коктейль (банан)
18374,Вода без газа 500 мл
18374,Греческий салат
18374,Коктейль (ваниль)
18374,Кетчуп
18375,Коктейль (ваниль)
18375,Супер Комбо Обед
18376,Наггетсы
18376,Сметана
18376,Морковные палочки
18377,Кола
18377,Чикенбургер
18377,Чесночный соус
18377,Вода с газом 500 мл
18377,Кетчуп
18378,Цезарь
18378,Вода с газом 500 мл
18378,Стрипсы
18378,Морковные палочки
18379,Кола
18379,Супер Комбо Обед
18379,Ролл-цезарь
18379,Вода с газом 500 мл
18379,Вода без газа 500 мл
18379,Стрипсы
18379,Кетчуп
18380,Греческий салат
18380,Кола
18380,Сырный соус
18380,Супер Комбо Обед
18381,Чесночный соус
18381,Кола
18381,Чизбургер
18381,Чикенбургер
18382,Цезарь
18382,Кола
18382,Чикенбургер
18382,Вода без газа 500 мл
18382,Кетчуп
18383,Картофель фри 300 гр
18383,Кола
18383,Стрипсы
18383,Сырный соус
18384,Картофель фри 300 гр
18384,Сметана
18384,Картофель фри 200 гр
18384,Морковные палочки
18384,Кетчуп
18385,Цезарь
18385,Сметана
18385,Кола
18386,Картофель фри 300 гр
18386,Кола
18386,Супер Комбо Обед
18386,Ролл-цезарь
18386,Греческий салат
18386,Сырный соус
18386,Стрипсы
18387,Картофель фри 200 гр
18387,Греческий салат
18387,Вода с газом 500 мл
18387,Кетчуп
18388,Чизбургер
18388,Греческий салат
18388,Чикенбургер
18388,Коктейль (банан)
18388,Коктейль (ваниль)
18389,Наггетсы
18389,Вода с газом 500 мл
18389,Коктейль (банан)
18389,Кетчуп
18390,Ролл-цезарь
18390,Цезарь
18390,Вода без газа 500 мл
18391,Картофель фри 300 гр
18391,Кола
18391,Супер Комбо Обед
18391,Греческий салат
18391,Сырный соус
18392,Сметана
18392,Кола
18392,Супер Комбо Обед
18393,Чесночный соус
18393,Картофель фри 200 гр
18393,Коктейль (банан)
18393,Кетчуп
18394,Чесночный соус
18394,Коктейль (ваниль)
18395,Наггетсы
18395,Кола
18395,Супер Комбо Обед
18395,Греческий салат
18395,Вода с газом 500 мл
18395,Коктейль (банан)
18395,Морковные палочки
18395,Кетчуп
18396,Цезарь
18396,Чесночный соус
18396,Кола
18396,Вода с газом 500 мл
18397,Картофель фри 300 гр
18397,Чесночный соус
18397,Сметана
18397,Вода с газом 500 мл
18397,Сырный соус
18398,Цезарь
18398,Кола
18398,Супер Комбо Обед
18398,Сметана
18398,Вода с газом 500 мл
18398,Коктейль (банан)
18398,Сырный соус
18398,Морковные палочки
18398,Кетчуп
18399,Цезарь
18399,Кола
18399,Кетчуп
18400,Чесночный соус
18400,Наггетсы
18400,Коктейль (ваниль)
18401,Ролл-цезарь
18401,Цезарь
18401,Вода с газом 500 мл
18401,Коктейль (ваниль)
18402,Картофель фри 300 гр
18402,Чесночный соус
18402,Сметана
18402,Стрипсы
18402,Морковные палочки
18403,Стрипсы
18403,Вода с газом 500 мл
18403,Коктейль (банан)
18403,Кола
18404,Чизбургер
18404,Греческий салат
18404,Вода с газом 500 мл
18404,Коктейль (ваниль)
18404,Вода без газа 500 мл
18404,Морковные палочки
18405,Наггетсы
18405,Чизбургер
18405,Сметана
18405,Коктейль (ваниль)
18405,Стрипсы
18405,Морковные палочки
18406,Наггетсы
18406,Цезарь
18406,Кола
18406,Супер Комбо Обед
18406,Сметана
18406,Вода с газом 500 мл
18407,Картофель фри 300 гр
18407,Наггетсы
18407,Цезарь
18407,Вода с газом 500 мл
18408,Наггетсы
18408,Чизбургер
18408,Кола
18408,Супер Комбо Обед
18408,Ролл-цезарь
18408,Коктейль (ваниль)
18409,Греческий салат
18409,Чикенбургер
18409,Вода с газом 500 мл
18409,Коктейль (ваниль)
18409,Сырный соус
18409,Картофель фри 200 гр
18410,Морковные палочки
18410,Сметана
18410,Греческий салат
18410,Чикенбургер
18411,Картофель фри 300 гр
18411,Цезарь
18411,Вода с газом 500 мл
18411,Коктейль (банан)
18412,Картофель фри 300 гр
18412,Цезарь
18412,Сырный соус
18412,Чизбургер
18413,Картофель фри 300 гр
18413,Вода с газом 500 мл
18413,Коктейль (банан)
18413,Греческий салат
18414,Картофель фри 300 гр
18414,Цезарь
18414,Кола
18414,Супер Комбо Обед
18414,Вода с газом 500 мл
18414,Картофель фри 200 гр
18414,Кетчуп
18415,Сметана
18415,Морковные палочки
18415,Кола
18415,Чикенбургер
18416,Цезарь
18416,Супер Комбо Обед
18416,Ролл-цезарь
18416,Чесночный соус
18416,Картофель фри 200 гр
18416,Кетчуп
18417,Чизбургер
18417,Кола
18417,Супер Комбо Обед
18417,Сметана
18417,Вода с газом 500 мл
18417,Коктейль (ваниль)
18417,Сырный соус
18418,Картофель фри 300 гр
18418,Кола
18418,Супер Комбо Обед
18418,Греческий салат
18418,Коктейль (ваниль)
18418,Стрипсы
18418,Морковные палочки
18419,Кола
18419,Чикенбургер
18419,Кетчуп
18420,Чизбургер
18420,Сметана
18421,Кола
18421,Стрипсы
18421,Сырный соус
18422,Чизбургер
18422,Цезарь
18422,Чесночный соус
18422,Вода с газом 500 мл
18422,Коктейль (ваниль)
18422,Картофель фри 200 гр
18422,Кетчуп
18423,Сметана
18423,Греческий салат
18423,Морковные палочки
18424,Кола
18424,Греческий салат
18424,Чикенбургер
18424,Коктейль (ваниль)
18424,Морковные палочки
18425,Вода без газа 500 мл
18425,Ролл-цезарь
18425,Цезарь
18425,Коктейль (ваниль)
18426,Кола
18426,Супер Комбо Обед
18426,Коктейль (ваниль)
18426,Сырный соус
18426,Вода без газа 500 мл
18427,Сметана
18427,Коктейль (ваниль)
18427,Сырный соус
18427,Стрипсы
18427,Морковные палочки
18428,Ролл-цезарь
18428,Сметана
18428,Коктейль (банан)
18429,Наггетсы
18429,Цезарь
18429,Ролл-цезарь
18429,Сметана
18429,Вода с газом 500 мл
18429,Коктейль (банан)
18429,Сырный соус
18429,Морковные палочки
18430,Вода без газа 500 мл
18430,Кетчуп
18430,Сметана
18430,Супер Комбо Обед
18431,Вода без газа 500 мл
18431,Стрипсы
18431,Коктейль (ваниль)
18431,Ролл-цезарь
18432,Кола
18432,Коктейль (банан)
18432,Супер Комбо Обед
18433,Цезарь
18433,Наггетсы
18433,Сметана
18433,Вода с газом 500 мл
18433,Сырный соус
18433,Картофель фри 200 гр
18433,Кетчуп
18434,Ролл-цезарь
18434,Цезарь
18434,Сырный соус
18435,Картофель фри 300 гр
18435,Цезарь
18435,Наггетсы
18435,Чесночный соус
18435,Вода с газом 500 мл
18435,Коктейль (банан)
18435,Сырный соус
18436,Вода без газа 500 мл
18436,Наггетсы
18436,Цезарь
18436,Вода с газом 500 мл
18437,Вода без газа 500 мл
18437,Картофель фри 200 гр
18437,Коктейль (ваниль)
18438,Чизбургер
18438,Цезарь
18438,Наггетсы
18438,Ролл-цезарь
18438,Коктейль (банан)
18438,Коктейль (ваниль)
18439,Коктейль (банан)
18439,Цезарь
18439,Наггетсы
18440,Цезарь
18440,Кола
18440,Супер Комбо Обед
18440,Сметана
18440,Вода с газом 500 мл
18440,Сырный соус
18440,Вода без газа 500 мл
18440,Морковные палочки
18441,Чизбургер
18441,Чесночный соус
18441,Коктейль (ваниль)
18441,Вода без газа 500 мл
18441,Стрипсы
18442,Чесночный соус
18442,Цезарь
18442,Вода с газом 500 мл
18442,Чикенбургер
18443,Картофель фри 300 гр
18443,Цезарь
18443,Наггетсы
18443,Греческий салат
18443,Чесночный соус
18443,Вода с газом 500 мл
18443,Коктейль (банан)
18443,Морковные палочки
18444,Греческий салат
18444,Сметана
18444,Вода с газом 500 мл
18444,Вода без газа 500 мл
18444,Кетчуп
18445,Картофель фри 300 гр
18445,Сырный соус
18445,Морковные палочки
18446,Кола
18446,Греческий салат
18446,Сметана
18446,Коктейль (ваниль)
18446,Вода без газа 500 мл
18446,Морковные палочки
18447,Цезарь
18447,Ролл-цезарь
18447,Сметана
18447,Вода с газом 500 мл
18447,Коктейль (банан)
18447,Морковные палочки
18448,Коктейль (банан)
18448,Картофель фри 200 гр
18448,Стрипсы
18448,Морковные палочки
18449,Чесночный соус
18449,Кетчуп
18450,Ролл-цезарь
18450,Наггетсы
18450,Стрипсы
18450,Коктейль (банан)
18451,Картофель фри 300 гр
18451,Наггетсы
18451,Греческий салат
18451,Коктейль (банан)
18452,Кола
18452,Ролл-цезарь
18452,Сметана
18452,Вода с газом 500 мл
18452,Коктейль (банан)
18452,Морковные палочки
18452,Кетчуп
18453,Наггетсы
18453,Кола
18453,Сметана
18453,Коктейль (банан)
18453,Кетчуп
18454,Картофель фри 300 гр
18454,Сметана
18454,Стрипсы
18454,Вода без газа 500 мл
18455,Кола
18455,Супер Комбо Обед
18455,Чикенбургер
18455,Чесночный соус
18455,Коктейль (банан)
18455,Коктейль (ваниль)
18456,Цезарь
18456,Ролл-цезарь
18456,Греческий салат
18456,Чесночный соус
18456,Сметана
18456,Вода с газом 500 мл
18456,Вода без газа 500 мл
18456,Морковные палочки
18457,Цезарь
18457,Ролл-цезарь
18457,Чесночный соус
18457,Сметана
18457,Вода с газом 500 мл
18457,Морковные палочки
18458,Чесночный соус
18458,Вода с газом 500 мл
18459,Картофель фри 300 гр
18459,Наггетсы
18459,Цезарь
18459,Кола
18459,Ролл-цезарь
18459,Чикенбургер
18459,Вода с газом 500 мл
18460,Супер Комбо Обед
18460,Кетчуп
18461,Цезарь
18461,Сметана
18461,Вода с газом 500 мл
18461,Коктейль (банан)
18461,Сырный соус
18461,Вода без газа 500 мл
18462,Чизбургер
18462,Коктейль (ваниль)
18462,Стрипсы
18463,Наггетсы
18463,Греческий салат
18463,Сметана
18463,Вода с газом 500 мл
18463,Коктейль (банан)
18463,Сырный соус
18463,Вода без газа 500 мл
18463,Морковные палочки
18464,Картофель фри 300 гр
18464,Цезарь
18464,Кола
18464,Супер Комбо Обед
18464,Ролл-цезарь
18464,Чикенбургер
18464,Сметана
18464,Сырный соус
18465,Цезарь
18465,Кола
18465,Супер Комбо Обед
18465,Ролл-цезарь
18465,Вода без газа 500 мл
18465,Морковные палочки
18466,Наггетсы
18466,Чесночный соус
18466,Сметана
18466,Вода с газом 500 мл
18466,Коктейль (банан)
18466,Картофель фри 200 гр
18467,Коктейль (банан)
18467,Греческий салат
18467,Стрипсы
18468,Вода без газа 500 мл
18468,Чикенбургер
18469,Чесночный соус
18469,Кетчуп
18470,Ролл-цезарь
18470,Кола
18470,Супер Комбо Обед
18471,Картофель фри 300 гр
18471,Наггетсы
18471,Ролл-цезарь
18471,Коктейль (ваниль)
18471,Коктейль (банан)
18471,Сырный соус
18471,Вода без газа 500 мл
18472,Вода без газа 500 мл
18472,Стрипсы
18472,Коктейль (банан)
18473,Чизбургер
18473,Сметана
18473,Коктейль (ваниль)
18473,Вода без газа 500 мл
18473,Стрипсы
18473,Морковные палочки
18474,Чизбургер
18474,Картофель фри 200 гр
18474,Греческий салат
18474,Чикенбургер
18475,Наггетсы
18475,Цезарь
18475,Вода с газом 500 мл
18475,Коктейль (банан)
18475,Морковные палочки
18476,Картофель фри 300 гр
18476,Наггетсы
18476,Цезарь
18476,Вода с газом 500 мл
18476,Сырный соус
18477,Ролл-цезарь
18477,Чесночный соус
18477,Цезарь
18478,Кола
18478,Супер Комбо Обед
18478,Греческий салат
18478,Сметана
18478,Коктейль (банан)
18478,Сырный соус
18478,Картофель фри 200 гр
18478,Кетчуп
18479,Вода без газа 500 мл
18479,Чизбургер
18479,Коктейль (ваниль)
18480,Чесночный соус
18480,Морковные палочки
18480,Чикенбургер
18481,Цезарь
18481,Вода с газом 500 мл
18481,Сырный соус
18481,Кетчуп
18482,Кола
18482,Греческий салат
18482,Чикенбургер
18482,Коктейль (банан)
18482,Сырный соус
18483,Цезарь
18483,Чизбургер
18483,Греческий салат
18483,Чесночный соус
18483,Коктейль (ваниль)
18483,Морковные палочки
18484,Цезарь
18484,Чизбургер
18484,Чикенбургер
18484,Чесночный соус
18484,Вода с газом 500 мл
18484,Коктейль (банан)
18484,Коктейль (ваниль)
18484,Сырный соус
18485,Цезарь
18485,Кола
18485,Ролл-цезарь
18485,Вода с газом 500 мл
18485,Морковные палочки
18486,Чесночный соус
18486,Кола
18486,Сырный соус
18487,Наггетсы
18487,Чизбургер
18487,Сметана
18487,Вода с газом 500 мл
18487,Коктейль (банан)
18487,Картофель фри 200 гр
18488,Ролл-цезарь
18488,Чесночный соус
18488,Кола
18488,Коктейль (ваниль)
18489,Сметана
18489,Вода с газом 500 мл
18490,Вода без газа 500 мл
18490,Стрипсы
18491,Стрипсы
18491,Коктейль (ваниль)
18492,Цезарь
18492,Кола
18492,Супер Комбо Обед
18492,Чикенбургер
18492,Сметана
18492,Вода с газом 500 мл
18493,Ролл-цезарь
18493,Картофель фри 300 гр
18493,Кола
18493,Сырный соус
18494,Цезарь
18494,Чизбургер
18494,Кола
18494,Сырный соус
18494,Стрипсы
18494,Кетчуп
18495,Наггетсы
18495,Кола
18495,Сырный соус
18495,Супер Комбо Обед
18496,Вода без газа 500 мл
18496,Стрипсы
18496,Коктейль (ваниль)
18496,Супер Комбо Обед
18497,Картофель фри 300 гр
18497,Кола
18498,Цезарь
18498,Ролл-цезарь
18498,Сметана
18498,Вода с газом 500 мл
18498,Стрипсы
18498,Морковные палочки
18499,Чизбургер
18499,Кола
18499,Вода с газом 500 мл
18499,Коктейль (банан)
18499,Коктейль (ваниль)
18500,Картофель фри 300 гр
18500,Вода с газом 500 мл
18500,Сырный соус
18500,Стрипсы
18500,Морковные палочки
18501,Наггетсы
18501,Сметана
18501,Коктейль (ваниль)
18501,Коктейль (банан)
18501,Вода без газа 500 мл
18501,Картофель фри 200 гр
18501,Морковные палочки
18501,Кетчуп
18502,Вода без газа 500 мл
18502,Картофель фри 200 гр
18503,Чизбургер
18503,Цезарь
18503,Кола
18503,Кетчуп
18504,Наггетсы
18504,Кола
18504,Чесночный соус
18504,Коктейль (банан)
18504,Коктейль (ваниль)
18504,Стрипсы
18505,Картофель фри 300 гр
18505,Чесночный соус
18505,Картофель фри 200 гр
18505,Кетчуп
18506,Сметана
18506,Коктейль (ваниль)
18506,Кетчуп
18507,Картофель фри 300 гр
18507,Кола
18507,Сырный соус
18507,Супер Комбо Обед
18508,Картофель фри 300 гр
18508,Цезарь
18508,Наггетсы
18508,Кола
18508,Супер Комбо Обед
18508,Ролл-цезарь
18508,Вода с газом 500 мл
18508,Коктейль (банан)
18508,Сырный соус
18509,Картофель фри 200 гр
18509,Греческий салат
18509,Морковные палочки
18510,Чесночный соус
18510,Кетчуп
18510,Супер Комбо Обед
18511,Цезарь
18511,Морковные палочки
18512,Цезарь
18512,Кола
18513,Наггетсы
18513,Чизбургер
18513,Чикенбургер
18513,Чесночный соус
18513,Сметана
18513,Коктейль (банан)
18513,Коктейль (ваниль)
18513,Вода без газа 500 мл
18514,Цезарь
18514,Ролл-цезарь
18514,Греческий салат
18514,Чикенбургер
18514,Чесночный соус
18514,Сметана
18514,Сырный соус
18514,Морковные палочки
18515,Чизбургер
18515,Цезарь
18515,Кола
18515,Супер Комбо Обед
18515,Чикенбургер
18515,Вода с газом 500 мл
18515,Коктейль (ваниль)
18515,Кетчуп
18516,Кола
18516,Сметана
18516,Коктейль (ваниль)
18516,Коктейль (банан)
18516,Стрипсы
18516,Морковные палочки
18516,Кетчуп
18517,Сметана
18517,Греческий салат
18517,Морковные палочки
18518,Греческий салат
18518,Коктейль (ваниль)
18518,Кетчуп
18519,Наггетсы
18519,Греческий салат
18519,Сметана
18519,Коктейль (банан)
18519,Сырный соус
18519,Вода без газа 500 мл
18519,Морковные палочки
18520,Ролл-цезарь
18520,Картофель фри 200 гр
18520,Кетчуп
18521,Чесночный соус
18521,Сметана
18521,Вода без газа 500 мл
18521,Морковные палочки
18521,Кетчуп
18522,Цезарь
18522,Вода с газом 500 мл
18523,Кола
18523,Супер Комбо Обед
18523,Ролл-цезарь
18523,Чесночный соус
18523,Вода с газом 500 мл
18523,Сырный соус
18524,Картофель фри 300 гр
18524,Кола
18524,Чикенбургер
18524,Вода с газом 500 мл
18524,Сырный соус
18525,Чизбургер
18525,Греческий салат
18525,Чикенбургер
18525,Чесночный соус
18525,Коктейль (ваниль)
18525,Морковные палочки
18526,Картофель фри 300 гр
18526,Кола
18526,Супер Комбо Обед
18526,Сметана
18526,Стрипсы
18526,Кетчуп
18527,Цезарь
18527,Чизбургер
18527,Кола
18527,Супер Комбо Обед
18527,Чикенбургер
18527,Сметана
18527,Вода с газом 500 мл
18528,Наггетсы
18528,Ролл-цезарь
18528,Греческий салат
18528,Сметана
18528,Стрипсы
18528,Морковные палочки
18529,Картофель фри 300 гр
18529,Наггетсы
18529,Кола
18529,Сырный соус
18529,Картофель фри 200 гр
18529,Морковные палочки
18530,Чесночный соус
18530,Сметана
18530,Наггетсы
18530,Кетчуп
18531,Ролл-цезарь
18531,Стрипсы
18531,Кетчуп
18532,Ролл-цезарь
18532,Чесночный соус
18532,Сметана
18532,Вода с газом 500 мл
18532,Коктейль (ваниль)
18532,Вода без газа 500 мл
18532,Морковные палочки
18533,Картофель фри 200 гр
18533,Греческий салат
18533,Сметана
18533,Кетчуп
18534,Чизбургер
18534,Кола
18534,Сметана
18534,Вода с газом 500 мл
18534,Коктейль (ваниль)
18534,Морковные палочки
18535,Кола
18535,Греческий салат
18535,Чесночный соус
18535,Вода с газом 500 мл
18535,Коктейль (ваниль)
18535,Картофель фри 200 гр
18536,Чизбургер
18536,Кола
18536,Греческий салат
18536,Чикенбургер
18536,Сметана
18536,Коктейль (ваниль)
18536,Морковные палочки
18537,Сметана
18537,Коктейль (банан)
18537,Картофель фри 200 гр
18537,Морковные палочки
18537,Кетчуп
18538,Цезарь
18538,Кола
18538,Супер Комбо Обед
18538,Греческий салат
18538,Чикенбургер
18538,Сметана
18538,Вода с газом 500 мл
18538,Картофель фри 200 гр
18538,Стрипсы
18538,Морковные палочки
18538,Кетчуп
18539,Кола
18539,Супер Комбо Обед
18539,Чикенбургер
18539,Чесночный соус
18539,Сметана
18539,Сырный соус
18540,Стрипсы
18540,Коктейль (ваниль)
18540,Сырный соус
18541,Картофель фри 300 гр
18541,Цезарь
18541,Кола
18541,Супер Комбо Обед
18541,Вода с газом 500 мл
18541,Коктейль (ваниль)
18541,Сырный соус
18541,Вода без газа 500 мл
18541,Стрипсы
18542,Картофель фри 300 гр
18542,Кола
18542,Супер Комбо Обед
18542,Чикенбургер
18542,Сметана
18543,Вода без газа 500 мл
18543,Коктейль (ваниль)
